item_category_link_uid,item_category_uid,sequence_no,link_name,full_link_path, isLoading
22142,3692,5,Patient Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-1_01995A-LumboLux-Patient-Instructions.pdf,True
22153,13701,4,Patient Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-1_02001A-OrthoLux-Patient-Instructions.pdf,True
22147,7377,3,Patient Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-1_02009A-VertaLux-Patient-Instructions.pdf,True
22748,6508,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-CP020112_2050_RevD-1015.pdf,True
23510,3249,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-CP020178 Conformer RevN 1015.pdf,True
23956,4496,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-CP020189_TelescopingElbow_RevC_1015.pdf,True
21800,9285,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-CP020255_DUO_Rev_E_1015.pdf,True
23944,12692,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-CP020274_ProGait_Lift_Rev_C_1015.pdf,True
22777,11512,4,Instructions for Use (Pull),https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-CP020282_OA_Impulse_Rev_C_1115.pdf,True
23938,11163,4,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-CP020286-Genesis-Walker-RevD-0915.pdf,True
22776,11512,3,Instructions for Use (Push),https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-CP020293_OA_Impulse_Push_Rev_B.pdf,True
7476,5304,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/AW-NJP-122B-NINJA-Fitting-Information.pdf,True
22760,16601,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Axiom Ankle Size Chart.pdf,True
404463,18704,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Axtion DP IFU.pdf,True
404459,18705,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Axtion IFU.pdf,True
891,3311,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/b_genutrain_sizingchart.pdf,True
21248,15973,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/B5000M PDAC Letter - 45622474 - CODING VERIFICATION.pdf,True
30093,18686,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Back Brace - BB08.pdf,True
14833,12486,2,Upholstery Selection Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bailey_colorchart.pdf,True
15324,6943,2,Detailed Information on Classroom Training Tables,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bailey_tables_information.pdf,True
15326,2525,3,Upholstery Selection Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bailey_tables_upholstery.pdf,True
403703,13781,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Balance Foot J Instructions for use - Unity.pdf,True
404973,19748,5,Catalog Page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Balance Foot S Catalog Page.pdf,True
405072,15681,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Balance%20Knee%20OFM1%20-%20Instructions%20for%20use.pdf,True
405073,15681,4,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Balance%20Knee%20OFM1%20Information%20Sheet.pdf,True
405060,15676,4,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Balance%20Knee%20OFM2%20Information%20Sheet.pdf,True
405063,15679,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Balance%20Knee%20OM8%20-%20Instructions%20for%20use.pdf,True
404971,19748,7,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Balance_Foot_S_Sell_Sheet_EN.pdf,True
404974,19749,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/balance-s-torsion_cat-page_191014.pdf,True
22547,16536,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Basic Lumbar Support Sizing Chart.pdf,True
22354,16367,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauefeind_venotrainbusiness_sizingchart.pdf,True
5200,5134,2,Product Return and Warranty Policy,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Bauerfeind Warranty and Return Policy.pdf,True
393350,3311,7,GenuTrain Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Bauerfeind%20GenuTrain%20Brochure.pdf,True
22308,5117,4,Product Warranty and Return Policy,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Bauerfeind%20Warranty%20and%20Return%20Policy.pdf,True
22303,5117,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_achillotrain_sizingchart.pdf,True
22305,5118,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_achillotrainpro_sizingchart.pdf,True
22342,16362,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_cerviloc_sizingchart.pdf,True
22376,16374,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_compressionsockperformance_sizingchart.pdf,True
18552,11249,2,Measurement Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_compressionsocktraining_sizingchart.pdf,True
20423,5131,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Bauerfeind_EpiPoint_sizingchart.pdf,True
890,3308,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_epitrainelbowsupport.pdf,True
22326,13720,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_lumbolocfortext_sizingchart.pdf,True
18322,5126,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_malleoloc_sizingchart.pdf,True
17212,7872,5,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_malleotrains_sizngchart.pdf,True
22316,16358,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_malleotrainsopenheel_sizingchart.pdf,True
2363,3312,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_omotrain_sizingchart.pdf,True
22288,8236,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_sizing-sacroloc.pdf,True
22351,16365,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_spinovaimmoplusclassic_sizingchart.pdf,True
18319,14958,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_venotrainmicro_sizingchart.pdf,True
896,650,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bauerfeind_viscoped_sizing_chart.pdf,True
18134,11396,3,Application Instruction,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bc_clasicwristbrace_instructions.pdf,True
18135,11396,4,HCPCS List,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bc_clasicwristbrace_pdac.pdf,false
18133,11396,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bc_clasicwristbrace_sizingchart.pdf,True
18137,14839,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bc_classicwristbrace-long_sizingchart.pdf,True
17865,7383,3,Safety Data Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BD_DS_Eco_Equ_EZB_EZS_Psy_MS_OOMOO_Reb_ST_SS_Soma_Sol_Sorta.pdf,True
16498,13596,3,Extended Warranty,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BEBIONIC EXTENDED WARRANTY TEMPLATE.pdf,True
16499,13596,4,Return Policy,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Bebionic-Steeper RETURN POLICY.pdf,True
18142,11270,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/becker_model434_sizingchart.pdf,True
18143,8359,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/becker_modelb437_sizingchart.pdf,True
13637,12521,3,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/becker_prestride_instructions.pdf,True
7240,4313,2,Stride Family Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/becker_stridefamily_information.pdf,True
898,362,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BeckerHips-2.pdf,True
899,2266,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BeckerHips-3.pdf,True
15841,11272,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/beckerorthopedic_hipflexionassistdevice_information.pdf,True
15843,11272,4,User Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/beckerorthopedic_hipflexionassistdevice_instructions.pdf,True
15842,11272,3,Medical Professional Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/beckerorthopedic_hipflexionassistdevice_instructionsforprofessionals.pdf,True
902,267,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BeckerSpinal-1.pdf,True
903,3646,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BeckerSpinal-2.pdf,True
2504,269,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BeckerSpinal-3.pdf,True
904,3645,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BeckerSpinal-4.pdf,True
905,270,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BeckerSpinal-6.pdf,True
906,287,1,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/BeckerSpinal-7.pdf,True
20469,15750,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Bella Strong Glove.pdf,True
24774,6500,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_10abdominalbinder_sizingchart.pdf,True
20158,15661,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_11810_sizingchart.pdf,True
14658,11408,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_15-20mmhgpantyhose_sizingchart.pdf,True
14660,11430,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_20-30mmhgpantyhose_sizingchart.pdf,True
15003,12564,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_30-40mmhgmedicalthighstockings_sizingchart.pdf,True
14827,12535,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_3-paneluniversalkneeimmobilizer_sizingchart.pdf,True
14828,12537,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_9-15mmhgpantyhose_sizingchart.pdf,True
14662,11448,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_abductedthumbspica_sizingchart.pdf,True
14663,11452,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_abductedthumbsplint_sizingchart.pdf,True
14664,11463,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_anklewalker_sizingchart.pdf,True
14665,11469,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_anklewrap_sizingchart.pdf,True
14657,11389,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_aquaarmorcastandbandageprotector_sizingchart.pdf,True
14901,13505,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_backbrace_sizingchart.pdf,True
14830,12541,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_bigfootflexishoe_sizingchart.pdf,True
14685,11497,3,PDAC,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_canvaswristbrace_pdac.pdf,True
14684,11497,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_canvaswristbrace_sizingchart.pdf,True
14749,11308,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_cascualfridaysocks20-30mmhg_sizingchart.pdf,True
14832,12542,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_claviclesupport_pdac.pdf,True
14831,12542,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_claviclesupport_sizingchart.pdf,True
14686,11506,2,Sizing Charts,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_clinicarmsling_sizingchart.pdf,True
14836,12544,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_closedtoe15-20mmhgwithgartertop_sizingchart.pdf,True
14983,12546,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_closedtoeanti-embilismstocking18mmhg_sizingchart.pdf,True
14982,12545,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_closedtoekneestocking18mmhg_sizingchart.pdf,True
14687,11514,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_closedtoestockings15-20mmhg_sizingchart.pdf,True
14857,12583,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_closedtoestockings20-30mmhg_sizingchart.pdf,True
14858,12585,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_closedtoestockings9-15mmhg_sizingchart.pdf,True
14859,12586,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_closedtoethighstockings15-20mmhg_sizingchart.pdf,True
14860,12587,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_closedtoethighstockings20-30mmhg_sizingchart.pdf,True
14742,12107,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_coldsleeve_sizingchart.pdf,True
14691,11523,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compositewristbrace_pdac.pdf,True
14690,11523,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compositewristbrace_sizingchart.pdf,True
14689,11531,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compositewristbracewithabductedthumb_pdac.pdf,True
14688,11531,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compositewristbracewithabductedthumb_sizingchart.pdf,True
14740,12069,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compressiongarmentpantshighwaistabovekneepants_sizingchart.pdf,True
14693,11552,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compressiveanklesupport_pdac.pdf,True
14692,11552,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compressiveanklesupport_sizingchart.pdf,True
14710,11563,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compressiveelbowsupport_pdac.pdf,True
14709,11563,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compressiveelbowsupport_sizing.pdf,True
14987,12549,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_compressiveuniversalkneesplint_sizingchart.pdf,True
14900,13525,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_cradlearmsling_sizingchart.pdf,True
14989,12551,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_deluxeshoulderimmobilizer_pdac.pdf,True
14988,12551,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_deluxeshoulderimmobilizer_sizingchart.pdf,True
14899,13545,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_deluxethumbsplint_sizingchart.pdf,True
14697,11597,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_deluxewristbrace_sizingchart.pdf,True
14898,13556,3,Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_denimarmsling_instructions.pdf,True
14897,13556,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_denimarmsling_sizingchart.pdf,True
14896,13576,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_easykneewrap_sizingchart.pdf,True
14895,13587,3,Sadmerc Letter 189 & 190,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elasticanklesupport_pdac.pdf,True
14894,13587,2,Sizing Chart 189 & 190,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elasticanklesupport_sizingchart.pdf,True
14698,11628,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elasticelbow_sizingchart.pdf,True
14699,13598,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elasticelbowsupport_sizingchart.pdf,True
14990,12554,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elastickneesupport_sizingchart.pdf,True
23483,16829,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elastickneesupport2_sizingchart.pdf,True
23492,16831,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Bell-Horn_ElasticRibBeltforMen_sizingchart.pdf,True
23495,16832,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Bell-Horn_ElasticRibBeltforwomen_sizingchart.pdf,True
14701,11678,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elasticstabilizingwristbrace_pdac.pdf,True
14700,11678,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elasticstabilizingwristbrace_sizingchart.pdf,True
14730,6495,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elasticsuspensory_sizingchart.pdf,True
14893,13608,2,Sizing Charts,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_elbowwrap_sizingchart.pdf,True
14744,12126,2,Drug Facts,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_fastfreezespray_drugfacts.pdf,True
14999,12557,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_fingersleeve_sizingchart.pdf,True
14705,11723,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_goodnightsplint_sizingchart.pdf,True
15001,12558,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_heelandelbowprotectors_pdac.pdf,True
15000,12558,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_heelandelbowprotectors_sizingchart.pdf,True
14892,13628,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_herniasingleguard_pdac.pdf,True
14891,13628,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_herniasingleguard_sizingchart.pdf,True
14706,11734,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_hingedelbowbrace_sizingchart.pdf,True
14707,11745,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_hingedkneewrap_sizingchart.pdf,True
14708,11756,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_industricalbacksupport_sizingchart.pdf,True
14643,11316,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_junioranklesupport_sizingchart.pdf,True
14644,11327,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_juniorarmsling_sizingchart.pdf,True
14645,11348,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_juniorclaviclesupport_sizingchart.pdf,True
14647,11369,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_juniorelbowsleeve_sizingchart.pdf,True
23474,16826,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_juniorprostylekneesleeve_sizingchart.pdf,True
14648,11380,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_juniorshoulderimmobilizer_sizingchart.pdf,True
14711,11777,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_kneelenght18mmgh_sizingchart.pdf,True
14863,12592,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_kneewrap_sizingchart.pdf,True
14713,11788,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_lightweightcanvasanklebrace_pdac.pdf,True
14712,11788,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_lightweightcanvasanklebrace_sizingchart.pdf,True
14747,11306,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_lowcontourlumbarsacralsupport_pdac.pdf,True
14746,11306,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_lowcontourlumbarsacralsupport_sizing_chart.pdf,True
14714,11799,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_maternitysupport_sizingchart.pdf,True
14748,11307,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_mensathleticsocks20-30mmhg_sizingchart.pdf,True
14750,11309,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_menscasualsocks20-30mmhg_sizingchart.pdf,True
14751,11310,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_mensdresssocks15-20mmhg_sizingchart.pdf,True
15007,12572,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_niceandhot_sizingchart.pdf,True
15018,12575,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_opentoeanti-embolismstocking18mmhg_sizingchart.pdf,True
15009,12576,3,380 Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_orthoarmorkneeimmobilizer_instructions.pdf,True
15008,12576,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_orthoarmorkneeimmobilizer_sizingchart.pdf,True
14756,11314,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_orthoarmorrange-ofmotionkneesleeve_pdac.pdf,True
14755,11314,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_orthoarmorrange-ofmotionkneesleeve_sizingchart.pdf,True
14760,11317,3,Sadmerc Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_orthoarmorwristimmobilizer_pdac.pdf,True
14759,11317,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_orthoarmorwristimmobilizer_sizingchart.pdf,True
14865,12594,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_patellastrap_sizingchart.pdf,True
14720,11870,3,Good-Nite Splint Fitting Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_plantarfasciitissplint_instructions.pdf,True
14719,11870,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_plantarfasciitissplint_sizingchart.pdf,True
14890,13638,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/bell-horn_pneugeltenniselbowsplint_sizingchart.pdf,True
