item_category_link_uid,item_category_uid,sequence_no,link_name,full_link_path, isLoading
16257,13067,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_epi-sportepicondyitisclasp_sizingchart.pdf,True
16286,13139,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_flexlitehingedkneesupport_sizingchart.pdf,True
16287,13141,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_flexlitesportarticulatinghingedanklebrace_sizingchart.pdf,True
1672,4135,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_gelbandarmband_sizingchart.pdf,True
16341,7459,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_healwellmultiafocontracturesplint_sizingchart.pdf,True
16289,13215,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_healwellsofteasemulti-afoheelsuspender_sizingchart.pdf,True
16271,13129,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_lumbarsupportmoldablethermoinsert9_sizingchart.pdf,True
22691,16576,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_mcdavidankleguardwithoptionalplasticinserts_sizingchart.pdf,True
16281,13130,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_oaarthiritiskneebrace_sizingchart.pdf,True
16344,13403,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_pedmicrobanwristsplint_sizingchart.pdf,True
4277,4960,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_pedsafetsportstabilizingkneesupport_sizingchart.pdf,True
16245,11658,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_polite_3delbowsupport_sizingchart.pdf,True
16264,13412,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_premumathleticsupporter_sizingchart.pdf,True
15950,11663,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prlitedeluxeclaviclesupport_sizingchart.pdf,True
16244,11657,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolite3danklesupport_sizingchart.pdf,True
16246,11659,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolite3dkneesupport_sizingchart.pdf,True
22783,16608,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolite8inchwristsplint_sizingchart.pdf,True
16247,11660,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_proliteairflow8wristbrace_sizingchart.pdf,True
16248,11662,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_proliteairflowwraparoundhingedkneebrace_sizingchart.pdf,True
16345,13414,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_proliteanklesuppportknittedpullover_sizingchart.pdf,True
16346,13416,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolitecompressionanklesupport_sizingchart.pdf,True
5938,6764,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolitecompressiveelbowsupportwithviscoelsticinsert.pdf,True
16347,13417,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolitecompressivekneesupport_sizingchart.pdf,True
16249,11664,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolitedeluxeslingandswathe_sizingchart.pdf,True
16250,11666,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_proliteeasy-airpneumaticstirrup_sizingchart.pdf,True
16348,13418,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_proliteelbowsupportknittedpullover_sizingchart.pdf,True
16351,13419,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolitekneesupportknittedpullover_sizingchart.pdf,True
16251,11667,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolitelo-pluslumbarsupport_sizingchart.pdf,True
16352,13421,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_proliteneoprenelumbarsupport_sizingchart.pdf,True
16353,13422,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_proliteneoprenepll-onthumbsupport_sizingchart.pdf,True
16354,13423,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolitewristsplintwithabductedthumb_sizingchart.pdf,True
16355,13425,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_prolitewristsupportknittedpullover_sizingchart.pdf,True
16356,12276,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safe-t-belt_sizingchart.pdf,True
16393,12277,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safe-t-beltplus_sizingchart.pdf,True
16395,12279,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetliftdx_sizingchart.pdf,True
16431,12283,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safe-t-sportez-onneoprenekneewrap_sizingchart.pdf,True
16410,12284,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetsportez-onwraparoundanklesleeve.pdf,True
16409,12285,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetsportlateralkneestabilizer_sizingchart.pdf,True
16408,12286,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetsportneopreneanklesupport_sizingchart.pdf,True
16407,12287,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetsportneoprenehingedkneebrace_sizingchart.pdf,True
16406,12288,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetsportneoprenehingedkneebracewithcompositehignes_sizingchart.pdf,True
16405,12290,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetsportneoprenekneesleeveopenclosed_sizingchart.pdf,True
16404,12291,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetsportneopreneshouldersupport_sizingchart.pdf,True
16403,12292,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safe-t-sportneoprenetenniselboesleeve_sizingchart.pdf,True
16402,12293,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetsportneoprenewraparoundhingedkneebrace.pdf,True
16399,12296,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safe-t-sportpatellasupport_sizingchart.pdf,True
16434,12302,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safetwristhdwristsupport_sizingchart.pdf,True
16433,12303,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_safe-t-wristlite_sizingchart.pdf,True
16252,12867,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_sizedcervicalcollar_sizingchart.pdf,True
16282,13133,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_softfitsuedefinishwristbrace_sizingchart.pdf,True
7196,6774,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_softformherniabrief_sizingchart.pdf,True
16285,13138,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_softformwrap-aroundstabilizingkneesupport_sizingchart.pdf,True
16539,12359,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_tetherthumbstabilizer_sizingchart.pdf,True
16830,12364,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_therallheatretainingbacksupport_sizingchart.pdf,True
16829,12365,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_theralljointwarminganklesupport_sizingchart.pdf,True
16828,12366,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_theralljointwarmingelbowsupport_sizingchart.pdf,True
16827,12368,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_theralljointwarmingkneesupport_sizingchart.pdf,True
16826,12369,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_theralljointwarmingwristsupport_sizingchart.pdf,True
16831,12370,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_therallmoistheatpad_sizingchart.pdf,True
16283,13135,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_ventilatedlumbarsupportwabdominalbelt_sizingchart.pdf,True
16241,11654,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_womenlumbarsacralsupport_sizingchart.pdf,True
16242,11655,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_womenmaternitysupportbelt_sizingchart.pdf,True
16243,11656,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_womenposturecontrolbrace_sizingchart.pdf,True
16284,13137,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fla_wristsupportelasticpullover_sizingchart.pdf,True
15908,12297,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/flaorthopedics_safe-t-sportstabilizingkneesupport_sizingchart.pdf,True
15812,13410,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/flaorthorthopedics_powercentriccompositepolycentrickneebrace_sizingchart.pdf,True
23349,16807,2,Safety Data Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Flat Stretcher Sheets Exempt Letter.pdf,True
11669,12181,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Flex%20EVA%20Flyer.pdf,True
21487,1770,8,Flex Connect Installation - English,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Flex-Connect-Installation.pdf,True
21488,1770,9,Flex Connect Installation - Spanish,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Flex-Connect-Instructions-Spanish.pdf,True
25927,17973,2,Technical Data,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/FLEXFOAM-IT_SERIES_instructions.pdf,True
403717,13776,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Flex-Foot Assure Instructions for use - Unity.pdf,True
403714,8932,5,Catalog Page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Flex-Foot Balance Catalog Page.pdf,True
399888,3585,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Flexi-Suction-Sleeves.pdf,True
402222,5190,5,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Flo-Tech-Tor-Info-page-2019.pdf,True
35871,14785,7,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Foam%20Covers%20-%20Instructions%20for%20Use.pdf,True
35870,14785,6,Safety Data Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Foam%20Covers%20-%20Safety%20Data%20Sheets.pdf,True
26484,18211,2,Foot & Ankle Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/FootAnkleBroch-PRINT.pdf,True
404740,18902,2,Instructions For Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Footshell%20Instructions.pdf,True
404395,18731,3,Foot Size Conversion Table,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Foot-Size-Conversion-Table.pdf,True
17081,3966,2,Catalog page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Form Fit Back Support Catalog Page final.pdf,True
2074,3942,2,Form Fit Night Splint Catalog page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Form Fit Night Splint Catalog Page final.pdf,True
8414,3942,3,Form Fit Night Splint Instructions for use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Form Fit Night Splint Instructions for use.pdf,True
19761,3942,4,Form Fit Night Splint PDAC,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Form Fit Night Splint PDAC.pdf,True
2040,3949,2,Form Fit Walker Air Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Form Fit Walker Sell Sheet 0616.pdf,True
17928,9856,7,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Form Fit Wrist Sell Sheet 0616.pdf,True
17929,4014,8,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Form%20Fit%20Wrist%20Sell%20Sheet%200616.pdf,True
17377,3943,3,Airform Night Splint Catalog page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Form_Fit_Night_Splint_Catalog_Page.pdf,True
27198,18484,2,Catalog Page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Post-Op%20Knee%20Catalog%20page.pdf,True
27199,18484,3,Instructions for Use - Formfit Post-Op 16,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Post-Op%20Knee%20Instructions%20for%20use%20-%20Formfit%20Post-Op%20Knee%2016.pdf,True
27200,18484,4,Instructions for Use - Formfit Post-Op 24,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Post-Op%20Knee%20Instructions%20for%20use%20-%20Formfit%20Post-Op%20Knee%2024.pdf,True
27201,18484,5,Instructions for Use - Formfit Post-Op 28,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Post-Op%20Knee%20Instructions%20for%20use%20-%20Formfit%20Post-Op%20Knee%2028.pdf,True
26733,18303,2,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Shoulder%20Brace%20Brochure.pdf,True
26734,18303,3,Catalog Page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Shoulder%20Brace%20Catalog%20page.pdf,True
26735,18303,4,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Shoulder%20Brace%20Instructions%20for%20use%20-%20.pdf,True
26736,18303,5,Instructions for Use - Airplane Kit,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Shoulder%20Brace%20Instructions%20for%20use%20-%20Airplane%20Kit.pdf,True
26737,18303,6,Instructions for Use - Axia Pillow,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Shoulder%20Brace%20Instructions%20for%20use%20-%20Axia%20Pillow.pdf,True
26738,18303,7,Instructions for Use - External Rotation,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit%20Shoulder%20Brace%20Instructions%20for%20use%20-%20External%20Rotation.pdf,True
27175,18473,2,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/formfit_pro_knee_OA_brochure.pdf,True
25711,17858,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formfit_PRO_Overview_P_530072.pdf,True
8415,3955,3,Form Fit Walker PDAC,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/FormFitWalkerPDAC.pdf,True
403729,19519,4,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Formula Product Manual.pdf,True
403272,9318,4,Forte Catalog Page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Forte Liner Catalog page.pdf,True
15688,11669,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/frankfordleather_elvisorthopedicsole_sizingchart.pdf,True
15605,12270,3,Technical Data / Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/frankfordleather_reniapuprimer_instructions.pdf,True
15604,12270,2,MSDS,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/frankfordleather_reniapuprimer_msds.pdf,True
18078,11670,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/freeman_afodynamicright_sizingchart.pdf,True
14581,13149,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/freeman_apbhi_sizingchart.pdf,True
14582,13160,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/freeman_elasticpull-ongarterhose_sizingchart.pdf,True
14585,13164,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/freeman_lsobodyjacketwithaplcontrol_sizingchart.pdf,True
14588,13170,2,Sizing Chart (Men),https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Freeman_softiepost-opshoemen_sizingchart.pdf,True
14589,13170,3,Sizing Chart (Women),https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Freeman_softiepost-opshoewomen_sizingchart.pdf,True
14579,11683,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/freeman_thomas-typecollar_sizingchart.pdf,True
22099,16324,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/freesport-sizing-chart.pdf,True
405496,18230,8,Friction Mechanism Removal Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Friction%20Mechanism%20Removal%20Guide.pdf,True
27826,18657,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/FTS-Edge-Aug2019-hirez01.pdf,True
20272,15718,5,Mixing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/FTS-Restech+MixChart-02-hirez.pdf,false
402221,5190,4,FTT 2020 Updates,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/FTT-2020-handout.pdf,True
22176,12754,6,Color Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Fusion-color-artwork_0.pdf,false
22171,11533,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fusion-oa-plus-product-chart_1.pdf,True
22382,13705,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/fusion-oa-plus-product-chart_2.pdf,True
22172,12754,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Fusion-womens-xt-oa-solus_1.pdf,True
22383,13705,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/FusionXT-OA-Plus-1_00574B.pdf,True
403092,13071,4,Product Catalog,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/gel-accessories.pdf,True
406630,1765,3,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/General Purpose Gel Liner Sizing Chart.pdf,True
406629,1765,2,Product Specifications,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/General Purpose Gel Liner Specs.pdf,True
406633,1765,4,General Purpose Gel Liner Catalog Page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/General Purpose Gel Liner.pdf,True
21437,16049,1,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GenuineGripinfo.pdf,True
26744,18308,2,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GenuSupport Brochure.pdf,True
26745,18308,3,Product Flyer,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GenuSupport Flyer.pdf,True
393349,3311,6,GenuTrain Info Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GenuTrain%20Info%20Sheet%20.pdf,True
393348,3311,5,GenuTrain Package Insert - Multi-Language,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GenuTrain%20Package%20Insert%20Multi-Language.pdf,True
22320,9072,2,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GenuTrainspro_sizingchart.pdf,True
23129,16719,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GermanyBrochure_M4sPCLbrace.pdf,True
26999,18390,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GK Origin  (2).pdf,True
22115,9177,6,Polar Care Glacier Patient Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Glacier-Instruction-Pad-1_00399A_0.pdf,True
22274,14155,7,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GlideWear Men's Underwear and Women's Shorts Size Chart 2017.pdf,True
22393,16387,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GLU-IT 2-Part Bonding Adhesive.pdf,True
404896,19614,4,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GO.Foot Series Brochure ALL.pdf,True
406346,18220,5,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GOFreeCatalog Page.pdf,false
26682,18267,2,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GoOn_Brochure_14540.pdf,True
25702,17850,2,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/gpf-grace-lanyard-kit-instructions-2014.pdf,True
24381,17183,4,TRADES-MARKER� European International Articles Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/grainger_paintmarker_internationaarticlesletter.pdf,True
24382,17183,5,TRADES-MARKER� Product Bulletin,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/grainger_paintmarker_productinfo.pdf,True
24379,17183,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/grainger_paintmarker_salessheets.pdf,True
404529,18721,5,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Greissinger Plus IFU.pdf,True
406655,10159,4,Guardian Catalog Page,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Guardian Catalog page.pdf,True
22277,14154,6,Sizing Chart,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GW-Forefoot-Sock-Chart.pdf,True
22438,16436,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GW-Shorts-Flyer.pdf,True
20232,14155,3,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/GW-Underwear-Flyer-2017-1.pdf,True
26606,18233,2,Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/H&W Global Knee AC Info.pdf,false
26607,18233,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/H&W Global Knee AC Instructions.pdf,false
384175,19247,4,Sales Sheet,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/HAD-Haberman-Alignment-Device-Sheet.pdf,True
384174,19247,7,Device Combinations,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/had-product-combos.pdf,True
26997,18391,2,Product Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/HandCUFF%20I%20PLUS.pdf,True
24696,17370,2,Rolyan Kwick Form Progressive Hand Splint Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/handsplintinstructions.pdf,True
34921,18944,3,Harmony E2 Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Harmony%20E2%20Instructions.pdf,True
34920,18944,2,Hamony E2 Product Information,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Harmony%20E2%20Product%20Information.pdf,True
397798,18946,2,Harmony P3 Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Harmony%20P3%20Instructions%20for%20Use.pdf,false
34902,18947,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Harmony%20P4%20and%20P4%20HD%20Instructions%20for%20Use.pdf,True
397799,18946,3,Harmony System Fabrication,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Harmony%20System%20Fabrication.pdf,True
34904,18947,6,Harmony Brochure,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Harmony-Brochure.PDF,false
34907,18947,5,Harmony Solutions Poster,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/HarmonySolutionsPoster.pdf,True
34906,18947,4,Harmony User Guide,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Harmony-UsersGuide.pdf,True
20231,14154,5,Using Strategic Friction Reduction to Prevent and Treat Pressure Injuries,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/HCMC-Pressure-Ulcer-Case-Studies-ISS-Digital-Apr-2017.pdf,True
18093,13329,2,PDAC Letter,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/hcpcs_mds86222xw.pdf,True
390460,19552,3,Instructions for Use,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/HeadUp IFU - 2019-compressed.pdf,True
7248,418,2,Fabrication Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/Heavy Duty Lever Release Kit Fabrication Instructions.pdf,false
14546,11690,2,Instructions,https://v2prodbackend.azurewebsites.net/api/digital/asset/get?fileName=pdfs/hely&weber_rapidzapankleorthosis_instructions.pdf,false
